answer_id,visit_id,question_id,campaign_code,intervention_point_code,question_type,answer,expected_answer,created_at,updated_at_sys
5373,974,410,CAM00046,PDV000195,S,Otro,,2026-02-22,2026-04-30
5374,975,400,CAM00046,PDV000157,M,Segundo espacio,,2026-02-25,2026-03-08
5375,975,406,CAM00046,PDV000157,S,10 o mas,No,2026-02-25,2026-03-08
5376,975,410,CAM00046,PDV000157,S,Farmacia con producto expuesto,No,2026-02-25,2026-03-08
5377,975,407,CAM00046,PDV000157,S,,,2026-02-25,2026-03-08
5378,975,413,CAM00046,PDV000157,T,Titular disponible,Si,2026-02-25,2026-03-08
5379,975,411,CAM00046,PDV000157,N,15,,2026-02-25,2026-03-08
5380,975,412,CAM00046,PDV000157,N, 20 ,,2026-02-25,2026-03-08
5381,975,409,CAM00046,PDV000157,S,No agendada,,2026-02-25,2026-03-08
5382,976,413,CAM00046,PDV000083,T,Pendiente de confirmar,,2026-03-22,2026-05-06
5383,976,408,CAM00046,PDV000083,S,"0, No lo trabajan",No,2026-03-22,2026-05-06
5384,976,409,CAM00046,PDV000083,S,No agendada,,2026-03-22,2026-05-06
5385,976,,CAM00046,PDV000083,S,Farmacia con producto expuesto,,2026-03-22,2026-05-06
5386,976,,CAM00046,PDV000083,S,Escaparate ocupado,Si,2026-03-22,2026-05-06
5387,976,402,CAM00046,PDV000083,S,3,,2026-03-22,2026-05-06
5388,976,400,CAM00046,PDV000083,M,Mejora planograma,,2026-03-22,2026-05-06
5389,976,403,CAM00046,PDV000083,T,,,2026-03-22,2026-05-06
5390,977,413,CAM00046,PDV000249,T,Farmacéutico adjunto,,2026-03-11,2026-05-06
5391,977,412,CAM00046,PDV000249,N,45,,2026-03-11,2026-05-06
5392,977,401,CAM00046,PDV000249,S,,,2026-03-11,2026-05-06
5393,977,403,CAM00046,PDV000249,T,OK,,2026-03-11,2026-05-06
5394,977,408,CAM00046,PDV000249,S,"0, No lo trabajan",Si,2026-03-11,2026-05-06
5395,977,410,CAM00046,PDV000249,S,Farmacia pequeña,,2026-03-11,2026-05-06
5396,977,405,CAM00046,PDV000249,T,Auxiliar de farmacia,Si,2026-03-11,2026-05-06
5397,977,400,CAM00046,PDV000249,M,Ampliar facings,,2026-03-11,2026-05-06
5398,978,408,CAM00046,PDV000202,S,,,2026-03-15,2026-05-19
5399,978,412,CAM00046,PDV000202,N,5,,2026-03-15,2026-05-19
5400,978,413,CAM00046,PDV000202,T,Pendiente de confirmar,Si,2026-03-15,2026-05-19
5401,978,405,CAM00046,PDV000202,T,Pendiente de confirmar,No,2026-03-15,2026-05-19
5402,978,,CAM00046,PDV000202,M,Sacar del cajon ,Si,2026-03-15,2026-05-19
5403,978,401,CAM00046,PDV000202,S,Titular,No,2026-03-15,2026-05-19
5404,978,402,CAM00046,PDV000202,S,,,2026-03-15,2026-05-19
5405,978,404,CAM00046,PDV000202,S,Revisita,,2026-03-15,2026-05-19
5406,979,404,CAM00046,PDV000090,S,No permiten por falta de stock,,2026-03-09,2026-05-16
5407,979,413,CAM00046,PDV000090,T,OK,,2026-03-09,2026-05-16
5408,979,406,CAM00046,PDV000090,S,"0, No esta expuesto",No,2026-03-09,2026-05-16
5409,979,410,CAM00046,PDV000090,S,Farmacia con producto expuesto,,2026-03-09,2026-05-16
5410,979,409,CAM00046,PDV000090,S,No agendada,,2026-03-09,2026-05-16
5411,979,412,CAM00046,PDV000090,N,3,,2026-03-09,2026-05-16
5412,979,403,CAM00046,PDV000090,T,Farmacéutico adjunto,Si,2026-03-09,2026-05-16
5413,979,408,CAM00046,PDV000090,S,4,,2026-03-09,2026-05-16
5414,980,405,CAM00046,PDV000195,T,Sin comentarios,Si,2026-03-14,2026-03-24
5415,980,413,CAM00046,PDV000195,T,Farmacéutico adjunto,,2026-03-14,2026-03-24
5416,980,403,CAM00046,PDV000195,T,Titular disponible,,2026-03-14,2026-03-24
5417,980,401,CAM00046,PDV000195,S,Titular ,,2026-03-14,2026-03-24
5418,980,408,CAM00046,PDV000195,S,2 ,,2026-03-14,2026-03-24
5419,980,404,CAM00046,PDV000195,S,Escaparate ocupado,Si,2026-03-14,2026-03-24
5420,980,409,CAM00046,PDV000195,,No agendada,,2026-03-14,2026-03-24
5421,980,406,CAM00046,PDV000195,,3,,2026-03-14,2026-03-24
5422,981,407,CAM00046,PDV000224,S,Si ,Si,2026-04-01,2026-05-07
5423,981,401,CAM00046,PDV000224,S,Auxiliar,,2026-04-01,2026-05-07
5424,981,408,CAM00046,PDV000224,S,"0, No tienen stock",,2026-04-01,2026-05-07
5425,981,403,CAM00046,PDV000224,T,Sin comentarios,,2026-04-01,2026-05-07
5426,981,404,CAM00046,PDV000224,S,No quiere PLV,,2026-04-01,2026-05-07
5427,981,413,CAM00046,PDV000224,T,Sin comentarios,,2026-04-01,2026-05-07
5428,981,402,CAM00046,PDV000224,S,8 ,,2026-04-01,2026-05-07
5429,981,406,CAM00046,PDV000224,,,Si,2026-04-01,2026-05-07
5430,982,407,CAM00046,,S,No ,,2026-02-26,2026-03-20
5431,982,408,CAM00046,,S,"0, No esta expuesto",,2026-02-26,2026-03-20
5432,982,406,CAM00046,,S,10 o mas,No,2026-02-26,2026-03-20
5433,982,401,CAM00046,,S,Otro,,2026-02-26,2026-03-20
5434,982,410,CAM00046,,S,Farmacia orientada dermo,No,2026-02-26,2026-03-20
5435,982,404,CAM00046,,S,No quiere PLV ,,2026-02-26,2026-03-20
5436,982,400,CAM00046,,M,Mejora altura,No,2026-02-26,2026-03-20
5437,982,405,CAM00046,,T,Titular disponible,,2026-02-26,2026-03-20
5438,983,404,CAM00046,PDV000035,S,No dispone de escaparate,Si,2026-03-23,2026-05-10
5439,983,413,CAM00046,PDV000035,T,Titular disponible,,2026-03-23,2026-05-10
5440,983,411,CAM00046,PDV000035,,3,No,2026-03-23,2026-05-10
5441,983,400,CAM00046,PDV000035,M,Segundo espacio ,,2026-03-23,2026-05-10
5442,983,403,CAM00046,PDV000035,T,Titular disponible,No,2026-03-23,2026-05-10
5443,983,412,CAM00046,PDV000035,N, 1 ,,2026-03-23,2026-05-10
5444,983,402,CAM00046,PDV000035,S,10 o mas,,2026-03-23,2026-05-10
5445,983,408,CAM00046,PDV000035,S,"0, No esta expuesto",,2026-03-23,2026-05-10
5446,984,405,CAM00046,PDV000206,T,Sin comentarios,,2026-03-02,2026-03-23
5447,984,411,CAM00046,PDV000206,N,10,No,2026-03-02,2026-03-23
5448,984,412,CAM00046,PDV000206,N, 5 ,,2026-03-02,2026-03-23
5449,984,407,CAM00046,PDV000206,S,No ,No,2026-03-02,2026-03-23
5450,984,409,CAM00046,PDV000206,S,Agendada,,2026-03-02,2026-03-23
5451,984,401,CAM00046,PDV000206,S,Adjunto,No,2026-03-02,2026-03-23
5452,984,403,CAM00046,PDV000206,T,Auxiliar de farmacia,,2026-03-02,2026-03-23
5453,984,410,CAM00046,PDV000206,S,Farmacia de pueblo,,2026-03-02,2026-03-23
5454,984,413,CAM00046,PDV000206,T,Farmacéutico adjunto,,2026-03-02,2026-03-23
5455,984,406,CAM00046,PDV000206,S,"0, No esta expuesto",,2026-03-02,2026-03-23
5456,984,402,CAM00046,PDV000206,S,,,2026-03-02,2026-03-23
5457,984,400,CAM00046,PDV000206,M,Mejora planograma,Si,2026-03-02,2026-03-23
5458,984,408,CAM00046,PDV000206,S,9,,2026-03-02,2026-03-23
5459,984,404,CAM00046,PDV000206,S,Revisita,,2026-03-02,2026-03-23
5460,985,407,CAM00046,PDV000235,S,No,,2026-03-02,2026-05-02
5461,985,402,CAM00046,PDV000235,S,"0, No tienen stock",Si,2026-03-02,2026-05-02
5462,985,403,CAM00046,PDV000235,T,Titular disponible,,2026-03-02,2026-05-02
5463,985,411,CAM00046,PDV000235,N,5,,2026-03-02,2026-05-02
5464,985,406,CAM00046,PDV000235,S,"0, No tienen stock",,2026-03-02,2026-05-02
5465,985,,CAM00046,PDV000235,S,Farmacia con producto expuesto,,2026-03-02,2026-05-02
5466,985,405,CAM00046,PDV000235,T,Pendiente de confirmar,No,2026-03-02,2026-05-02
5467,985,400,CAM00046,PDV000235,M,Ampliar facings,Si,2026-03-02,2026-05-02
5468,985,413,CAM00046,PDV000235,T,Auxiliar de farmacia,,2026-03-02,2026-05-02
5469,985,409,CAM00046,PDV000235,S,Agendada,,2026-03-02,2026-05-02
5470,985,408,CAM00046,PDV000235,S,9 ,,2026-03-02,2026-05-02
5471,985,404,CAM00046,PDV000235,S,,,2026-03-02,2026-05-02
5472,985,401,CAM00046,PDV000235,S,,,2026-03-02,2026-05-02
5473,985,412,CAM00046,PDV000235,N,,Si,2026-03-02,2026-05-02
5474,986,401,CAM00046,PDV000022,S,Adjunto,Si,2026-03-18,2026-04-14
5475,986,411,CAM00046,PDV000022,N, 2 ,Si,2026-03-18,2026-04-14
5476,986,402,CAM00046,PDV000022,S,,,2026-03-18,2026-04-14
5477,986,404,CAM00046,PDV000022,S,No quiere PLV,,2026-03-18,2026-04-14
5478,986,409,CAM00046,PDV000022,S,Agendada,No,2026-03-18,2026-04-14
5479,986,403,CAM00046,PDV000022,T,Titular disponible,,2026-03-18,2026-04-14
5480,986,410,CAM00046,PDV000022,S,Farmacia de pueblo,Si,2026-03-18,2026-04-14
5481,986,400,CAM00046,PDV000022,M,Segundo espacio,,2026-03-18,2026-04-14
5482,987,409,CAM00046,PDV000159,S,Agendada ,,2026-03-14,2026-05-14
5483,987,410,CAM00046,PDV000159,S,Farmacia de pueblo,Si,2026-03-14,2026-05-14
5484,987,408,CAM00046,PDV000159,S,"0, No esta expuesto",Si,2026-03-14,2026-05-14
5485,987,413,CAM00046,PDV000159,T,Auxiliar de farmacia,Si,2026-03-14,2026-05-14
5486,987,407,CAM00046,PDV000159,S,No,,2026-03-14,2026-05-14
5487,987,406,CAM00046,PDV000159,S,2,,2026-03-14,2026-05-14
5488,987,403,CAM00046,PDV000159,T,OK,,2026-03-14,2026-05-14
5489,987,404,CAM00046,PDV000159,S,Material entregado en mano,No,2026-03-14,2026-05-14
5490,988,400,CAM00046,PDV000093,M,Mejora planograma,,2026-02-22,2026-03-20
5491,988,408,CAM00046,PDV000093,S,,,2026-02-22,2026-03-20
5492,988,410,CAM00046,PDV000093,S,Farmacia orientada dermo,No,2026-02-22,2026-03-20
5493,988,405,CAM00046,PDV000093,T,Sin comentarios,,2026-02-22,2026-03-20
5494,988,401,CAM00046,PDV000093,S,Adjunto,No,2026-02-22,2026-03-20
5495,988,409,CAM00046,PDV000093,S,Agendada,,2026-02-22,2026-03-20
5496,988,402,CAM00046,PDV000093,S,10 o mas,,2026-02-22,2026-03-20
5497,988,403,CAM00046,PDV000093,T,Pendiente de confirmar,,2026-02-22,2026-03-20
5498,989,402,CAM00046,PDV000186,S,9,No,2026-03-03,2026-03-21
5499,989,410,CAM00046,PDV000186,S,Otro ,,2026-03-03,2026-03-21
5500,989,400,CAM00046,PDV000186,,Sacar del cajon,No,2026-03-03,2026-03-21
5501,990,408,CAM00046,PDV000170,S,3,,2026-02-24,2026-04-30
5502,990,404,CAM00046,PDV000170,S,,,2026-02-24,2026-04-30
5503,990,402,CAM00046,PDV000170,S,"0, No esta expuesto",,2026-02-24,2026-04-30
5504,990,411,CAM00046,PDV000170,N,30,,2026-02-24,2026-04-30
5505,990,400,CAM00046,PDV000170,M,Mejora planograma,No,2026-02-24,2026-04-30
5506,990,413,CAM00046,PDV000170,T,Pendiente de confirmar,No,2026-02-24,2026-04-30
5507,990,406,CAM00046,PDV000170,S,,,2026-02-24,2026-04-30
5508,990,410,CAM00046,PDV000170,S,Farmacia orientada dermo,,2026-02-24,2026-04-30
5509,990,401,CAM00046,PDV000170,S,Adjunto,Si,2026-02-24,2026-04-30
5510,990,409,CAM00046,PDV000170,S,No agendada,,2026-02-24,2026-04-30
5511,990,403,CAM00046,PDV000170,T,Pendiente de confirmar,No,2026-02-24,2026-04-30
5512,990,405,CAM00046,PDV000170,T,Sin comentarios,No,2026-02-24,2026-04-30
5513,990,407,CAM00046,PDV000170,S,No,,2026-02-24,2026-04-30
5514,990,412,CAM00046,PDV000170,N,20,,2026-02-24,2026-04-30
5515,991,413,CAM00046,PDV000045,T,Auxiliar de farmacia,,2026-03-01,2026-04-16
5516,991,402,CAM00046,PDV000045,S,7,,2026-03-01,2026-04-16
5517,991,408,CAM00046,PDV000045,S,7,,2026-03-01,2026-04-16
5518,991,409,CAM00046,PDV000045,S,Agendada,,2026-03-01,2026-04-16
5519,991,412,CAM00046,PDV000045,N,15,,2026-03-01,2026-04-16
5520,991,405,CAM00046,PDV000045,T,Pendiente de confirmar,No,2026-03-01,2026-04-16
5521,991,407,CAM00046,PDV000045,S,Si,Si,2026-03-01,2026-04-16
5522,991,403,CAM00046,PDV000045,T,Auxiliar de farmacia,,2026-03-01,2026-04-16
5523,992,407,CAM00046,PDV000120,S,No,,2026-03-18,2026-05-12
5524,992,411,CAM00046,PDV000120,N,30,,2026-03-18,2026-05-12
5525,992,405,CAM00046,PDV000120,T,Pendiente de confirmar,,2026-03-18,2026-05-12
5526,992,410,CAM00046,PDV000120,S,,Si,2026-03-18,2026-05-12
5527,992,406,CAM00046,PDV000120,S,6,,2026-03-18,2026-05-12
5528,992,409,CAM00046,PDV000120,S,,,2026-03-18,2026-05-12
5529,992,413,CAM00046,PDV000120,T,Pendiente de confirmar,,2026-03-18,2026-05-12
5530,992,400,CAM00046,PDV000120,M,Ampliar facings,,2026-03-18,2026-05-12
5531,993,405,CAM00046,PDV000093,T,Titular disponible,,2026-03-23,2026-05-17
5532,993,411,CAM00046,PDV000093,N,5,,2026-03-23,2026-05-17
5533,993,406,CAM00046,PDV000093,,,No,2026-03-23,2026-05-17
5534,993,413,CAM00046,PDV000093,T,Titular disponible,,2026-03-23,2026-05-17
5535,993,408,CAM00046,PDV000093,S,4,Si,2026-03-23,2026-05-17
5536,993,409,CAM00046,PDV000093,S,Agendada,Si,2026-03-23,2026-05-17
5537,993,407,CAM00046,PDV000093,S,No,,2026-03-23,2026-05-17
5538,993,,CAM00046,PDV000093,S,Escaparate ocupado,,2026-03-23,2026-05-17
5539,994,405,CAM00046,PDV000078,T,Titular disponible,Si,2026-04-04,2026-04-13
5540,994,400,CAM00046,PDV000078,M,Mejora altura,Si,2026-04-04,2026-04-13
5541,994,410,CAM00046,PDV000078,S,Farmacia con producto expuesto,,2026-04-04,2026-04-13
5542,994,412,CAM00046,PDV000078,N,15,Si,2026-04-04,2026-04-13
5543,994,408,CAM00046,PDV000078,S,10 o mas ,,2026-04-04,2026-04-13
5544,994,411,CAM00046,PDV000078,N,,,2026-04-04,2026-04-13
5545,994,409,CAM00046,PDV000078,S,,,2026-04-04,2026-04-13
5546,994,407,CAM00046,PDV000078,S,Si,No,2026-04-04,2026-04-13
5547,994,406,CAM00046,PDV000078,S,8,,2026-04-04,2026-04-13
5548,994,404,CAM00046,PDV000078,S,No permiten por falta de stock,,2026-04-04,2026-04-13
5549,994,401,CAM00046,PDV000078,S,Otro,,2026-04-04,2026-04-13
5550,994,403,CAM00046,PDV000078,T,Auxiliar de farmacia,,2026-04-04,2026-04-13
5551,994,413,CAM00046,PDV000078,T,OK,,2026-04-04,2026-04-13
5552,994,402,CAM00046,PDV000078,S,4,No,2026-04-04,2026-04-13
5553,995,411,CAM00046,PDV000090,N,1,,2026-03-28,2026-04-25
5554,995,401,CAM00046,PDV000090,,,Si,2026-03-28,2026-04-25
5555,995,407,CAM00046,PDV000090,S,Si,,2026-03-28,2026-04-25
5556,995,410,CAM00046,PDV000090,S,Farmacia orientada dermo,,2026-03-28,2026-04-25
5557,995,405,CAM00046,PDV000090,T,Pendiente de confirmar,No,2026-03-28,2026-04-25
5558,995,406,CAM00046,PDV000090,S,5 ,,2026-03-28,2026-04-25
5559,995,402,CAM00046,PDV000090,S,8,,2026-03-28,2026-04-25
5560,995,409,CAM00046,PDV000090,S,No agendada,No,2026-03-28,2026-04-25
5561,995,408,CAM00046,PDV000090,S,"0, No lo trabajan",Si,2026-03-28,2026-04-25
5562,995,403,CAM00046,PDV000090,T,Pendiente de confirmar,,2026-03-28,2026-04-25
5563,995,400,CAM00046,PDV000090,M,,,2026-03-28,2026-04-25
5564,995,412,CAM00046,PDV000090,N,90,Si,2026-03-28,2026-04-25
5565,995,404,CAM00046,PDV000090,S,,No,2026-03-28,2026-04-25
5566,995,413,CAM00046,PDV000090,T,Sin comentarios,No,2026-03-28,2026-04-25
5567,996,413,CAM00046,,T,Auxiliar de farmacia,,2026-02-27,2026-03-07
5568,996,405,CAM00046,,,Farmacéutico adjunto,No,2026-02-27,2026-03-07
5569,996,401,CAM00046,,S,Otro,,2026-02-27,2026-03-07
5570,996,408,CAM00046,,S,,,2026-02-27,2026-03-07
5571,996,410,CAM00046,,S,Farmacia de pueblo,,2026-02-27,2026-03-07
5572,996,403,CAM00046,,T,OK,Si,2026-02-27,2026-03-07
5573,996,409,CAM00046,,S,Agendada,,2026-02-27,2026-03-07
5574,996,404,CAM00046,,S,Revisita,No,2026-02-27,2026-03-07
5575,997,402,CAM00046,PDV000140,S,7,Si,2026-03-24,2026-05-16
5576,997,407,CAM00046,PDV000140,S,Si,No,2026-03-24,2026-05-16
5577,997,405,CAM00046,PDV000140,T,Farmacéutico adjunto,,2026-03-24,2026-05-16
5578,997,409,CAM00046,PDV000140,S,No agendada,,2026-03-24,2026-05-16
5579,997,408,CAM00046,PDV000140,S,8,,2026-03-24,2026-05-16
5580,997,412,CAM00046,PDV000140,N,10,,2026-03-24,2026-05-16
5581,997,406,CAM00046,PDV000140,S,3,,2026-03-24,2026-05-16
5582,997,404,CAM00046,PDV000140,S,Revisita,Si,2026-03-24,2026-05-16
5583,998,407,CAM00046,PDV000109,S,,,2026-04-02,2026-04-11
5584,998,404,CAM00046,PDV000109,S,Visita OK,,2026-04-02,2026-04-11
5585,998,405,CAM00046,PDV000109,T,Sin comentarios,Si,2026-04-02,2026-04-11
5586,998,401,CAM00046,PDV000109,S,Otro,,2026-04-02,2026-04-11
5587,998,410,CAM00046,PDV000109,S,Otro,,2026-04-02,2026-04-11
5588,998,411,CAM00046,PDV000109,N, 90 ,,2026-04-02,2026-04-11
5589,998,402,CAM00046,PDV000109,S,3,No,2026-04-02,2026-04-11
5590,998,413,CAM00046,PDV000109,T,Sin comentarios,Si,2026-04-02,2026-04-11
5591,999,413,CAM00046,PDV000138,T,Sin comentarios,,2026-03-26,2026-04-19
5592,999,411,CAM00046,PDV000138,N,3,,2026-03-26,2026-04-19
5593,999,402,CAM00046,PDV000138,S,4,,2026-03-26,2026-04-19
5594,999,407,CAM00046,PDV000138,S,No,,2026-03-26,2026-04-19
5595,999,400,CAM00046,PDV000138,M,Ampliar facings,Si,2026-03-26,2026-04-19
5596,999,401,CAM00046,PDV000138,S,Titular,,2026-03-26,2026-04-19
5597,999,408,CAM00046,PDV000138,S,6,No,2026-03-26,2026-04-19
5598,999,410,CAM00046,PDV000138,S,Farmacia pequeña,No,2026-03-26,2026-04-19
5599,1000,404,CAM00046,PDV000059,S,No quiere PLV,No,2026-03-31,2026-05-17
5600,1000,,CAM00046,PDV000059,S,"0, No esta expuesto",,2026-03-31,2026-05-17
5601,1000,400,CAM00046,PDV000059,M,Segundo espacio,No,2026-03-31,2026-05-17
5602,1000,405,CAM00046,PDV000059,T,Auxiliar de farmacia,,2026-03-31,2026-05-17
5603,1000,411,CAM00046,PDV000059,N,45,No,2026-03-31,2026-05-17
5604,1000,412,CAM00046,PDV000059,N, 1 ,No,2026-03-31,2026-05-17
5605,1000,413,CAM00046,PDV000059,T,Titular disponible,,2026-03-31,2026-05-17
5606,1000,409,CAM00046,PDV000059,S,No agendada,,2026-03-31,2026-05-17
5607,1000,407,CAM00046,PDV000059,S,Si,Si,2026-03-31,2026-05-17
5608,1000,406,CAM00046,PDV000059,S,4 ,,2026-03-31,2026-05-17
5609,1000,408,CAM00046,PDV000059,S,,,2026-03-31,2026-05-17
5610,1000,410,CAM00046,PDV000059,S,Farmacia blanca,,2026-03-31,2026-05-17
5611,1000,403,CAM00046,PDV000059,T,Farmacéutico adjunto,,2026-03-31,2026-05-17
5612,1000,401,CAM00046,PDV000059,S,Auxiliar,,2026-03-31,2026-05-17
5613,1001,410,CAM00046,PDV000171,S,Farmacia orientada dermo,,2026-02-24,2026-04-19
5614,1001,400,CAM00046,PDV000171,M,Segundo espacio,,2026-02-24,2026-04-19
5615,1001,405,CAM00046,PDV000171,T,Auxiliar de farmacia,Si,2026-02-24,2026-04-19
5616,1001,404,CAM00046,PDV000171,S,Material entregado en mano,No,2026-02-24,2026-04-19
5617,1001,402,CAM00046,PDV000171,S,"0, No lo trabajan",,2026-02-24,2026-04-19
5618,1001,403,CAM00046,PDV000171,T,Pendiente de confirmar,,2026-02-24,2026-04-19
5619,1001,401,CAM00046,PDV000171,S,Titular,,2026-02-24,2026-04-19
5620,1001,412,CAM00046,PDV000171,N,15,No,2026-02-24,2026-04-19
5621,1001,411,CAM00046,PDV000171,N,1,No,2026-02-24,2026-04-19
5622,1001,,CAM00046,PDV000171,S,No,,2026-02-24,2026-04-19
5623,1001,408,CAM00046,PDV000171,,3,,2026-02-24,2026-04-19
5624,1001,406,CAM00046,PDV000171,S,,Si,2026-02-24,2026-04-19
5625,1001,413,CAM00046,PDV000171,T,Sin comentarios,,2026-02-24,2026-04-19
5626,1001,409,CAM00046,PDV000171,S,No agendada,,2026-02-24,2026-04-19
5627,1002,413,CAM00046,PDV000230,T,OK,,2026-03-11,2026-04-02
5628,1002,408,CAM00046,PDV000230,S,8,,2026-03-11,2026-04-02
5629,1002,406,CAM00046,PDV000230,S,8,,2026-03-11,2026-04-02
5630,1003,406,CAM00046,PDV000068,S,5,,2026-02-27,2026-04-04
5631,1003,408,CAM00046,PDV000068,S,"0, No lo trabajan",,2026-02-27,2026-04-04
5632,1003,412,CAM00046,PDV000068,N,,Si,2026-02-27,2026-04-04
5633,1003,402,CAM00046,PDV000068,S,3,No,2026-02-27,2026-04-04
5634,1003,403,CAM00046,PDV000068,T,,,2026-02-27,2026-04-04
5635,1003,411,CAM00046,PDV000068,N,30,No,2026-02-27,2026-04-04
5636,1003,405,CAM00046,PDV000068,T,Pendiente de confirmar,,2026-02-27,2026-04-04
5637,1003,,CAM00046,PDV000068,S,Farmacia de pueblo,,2026-02-27,2026-04-04
5638,1003,400,CAM00046,PDV000068,M,Mejora altura,,2026-02-27,2026-04-04
5639,1003,413,CAM00046,PDV000068,T,Auxiliar de farmacia,,2026-02-27,2026-04-04
5640,1003,407,CAM00046,PDV000068,S,Si,No,2026-02-27,2026-04-04
5641,1003,409,CAM00046,PDV000068,S,Agendada,,2026-02-27,2026-04-04
5642,1003,404,CAM00046,PDV000068,S,En obras,,2026-02-27,2026-04-04
5643,1003,401,CAM00046,PDV000068,S,Adjunto,,2026-02-27,2026-04-04
5644,1004,407,CAM00046,PDV000235,S,No,,2026-03-18,2026-04-02
5645,1004,413,CAM00046,PDV000235,T,Auxiliar de farmacia,,2026-03-18,2026-04-02
5646,1004,412,CAM00046,PDV000235,N, 90 ,No,2026-03-18,2026-04-02
5647,1004,402,CAM00046,PDV000235,S,7,Si,2026-03-18,2026-04-02
5648,1004,401,CAM00046,PDV000235,S,Adjunto,,2026-03-18,2026-04-02
5649,1004,406,CAM00046,PDV000235,S,6,,2026-03-18,2026-04-02
5650,1004,408,CAM00046,PDV000235,,10 o mas,,2026-03-18,2026-04-02
5651,1004,410,CAM00046,PDV000235,S,Otro,Si,2026-03-18,2026-04-02
5652,1005,402,CAM00046,PDV000248,S,5,,2026-03-29,2026-05-02
5653,1005,407,CAM00046,PDV000248,S,,,2026-03-29,2026-05-02
5654,1005,413,CAM00046,PDV000248,T,Pendiente de confirmar,No,2026-03-29,2026-05-02
5655,1005,403,CAM00046,PDV000248,T,Farmacéutico adjunto,,2026-03-29,2026-05-02
5656,1005,412,CAM00046,PDV000248,N,10,,2026-03-29,2026-05-02
5657,1005,405,CAM00046,PDV000248,T,OK,,2026-03-29,2026-05-02
5658,1005,404,CAM00046,PDV000248,S,Visita OK,No,2026-03-29,2026-05-02
5659,1005,401,CAM00046,PDV000248,S,Adjunto,Si,2026-03-29,2026-05-02
5660,1006,404,CAM00046,PDV000221,S,Escaparate ocupado,No,2026-03-14,2026-03-28
5661,1006,402,CAM00046,PDV000221,S,9,Si,2026-03-14,2026-03-28
5662,1006,407,CAM00046,PDV000221,S,Si,,2026-03-14,2026-03-28
5663,1006,413,CAM00046,PDV000221,T,,,2026-03-14,2026-03-28
5664,1006,412,CAM00046,PDV000221,N,1,,2026-03-14,2026-03-28
5665,1006,405,CAM00046,PDV000221,T,Sin comentarios,,2026-03-14,2026-03-28
5666,1006,401,CAM00046,PDV000221,S,Adjunto,,2026-03-14,2026-03-28
5667,1006,409,CAM00046,PDV000221,S,Agendada,,2026-03-14,2026-03-28
5668,1007,408,CAM00046,,S,5,No,2026-03-05,2026-05-08
5669,1007,409,CAM00046,,S,No agendada,Si,2026-03-05,2026-05-08
5670,1007,402,CAM00046,,S,10 o mas,,2026-03-05,2026-05-08
5671,1007,405,CAM00046,,T,OK,,2026-03-05,2026-05-08
5672,1007,407,CAM00046,,S,No,,2026-03-05,2026-05-08
5673,1007,400,CAM00046,,M,Sacar del cajon,No,2026-03-05,2026-05-08
5674,1007,411,CAM00046,,N,60,,2026-03-05,2026-05-08
5675,1007,410,CAM00046,,,,,2026-03-05,2026-05-08
5676,1008,404,CAM00046,PDV000028,S,No está titular,,2026-03-23,2026-03-26
5677,1008,413,CAM00046,PDV000028,T,OK,No,2026-03-23,2026-03-26
5678,1008,401,CAM00046,PDV000028,S,,,2026-03-23,2026-03-26
5679,1008,405,CAM00046,PDV000028,T,Sin comentarios,,2026-03-23,2026-03-26
5680,1008,408,CAM00046,PDV000028,S,9,,2026-03-23,2026-03-26
5681,1008,406,CAM00046,PDV000028,S,6,,2026-03-23,2026-03-26
5682,1008,407,CAM00046,PDV000028,S,Si,Si,2026-03-23,2026-03-26
5683,1008,409,CAM00046,PDV000028,S,No agendada,No,2026-03-23,2026-03-26
5684,1009,415,CAM00047,PDV000140,N,15,,2026-02-16,2026-04-10
5685,1009,416,CAM00047,PDV000140,N,60,,2026-02-16,2026-04-10
5686,1010,417,CAM00047,PDV000158,M,Mejora altura,,2026-02-09,2026-05-15
5687,1010,415,CAM00047,PDV000158,N,,,2026-02-09,2026-05-15
5688,1011,417,CAM00047,PDV000125,M,Sacar del cajon,,2026-04-18,2026-05-01
5689,1011,416,CAM00047,PDV000125,, 60 ,,2026-04-18,2026-05-01
5690,1012,415,CAM00047,PDV000037,N,60,,2026-03-21,2026-04-02
5691,1012,416,CAM00047,PDV000037,N,30,Si,2026-03-21,2026-04-02
5692,1013,415,CAM00047,PDV000204,N,90,,2026-03-04,2026-04-21
5693,1013,414,CAM00047,PDV000204,T,Auxiliar de farmacia,Si,2026-03-04,2026-04-21
5694,1013,416,CAM00047,PDV000204,N,45,No,2026-03-04,2026-04-21
5695,1013,417,CAM00047,PDV000204,M,,,2026-03-04,2026-04-21
